"RecordID","Branch","Department","Entity","Transaction Number","Billing Code","Card Number","Fuel Platform","Customer ID","Fuel Type","Discrepancies","Employee ID","Employee Type","Transaction Date","Merchant Name","Merchant City","Merchant State","PADD/Region","Asset Number","Asset Description","Odometer","Product Description","Product Type Description","Quantity","Price Per Unit","Net Cost","Gross Cost","UOM","Posted Date","Month","Currency","Card Type Flag","Cardholder Name","Trip & Dispatch Quantity","Reporting Level","MCC","Merchant Code","Merchant Address 1","Merchant Address 2","Merchant Postal Code","Chain Code","PS Item ID","Cross Border Transaction","Total Amount Due","Total Discount Amount","Total Tax Amount","Transaction Fee","Fuel Transaction ID","Fuel Transaction Detail ID","Branch Description","Original Branch","Original Branch Description","Reviewed By","Reviewed Date","Reviewed Comments","Payment Processed By","Payment Processed Date","Transaction Time Zone","Last Modified By","Last Modified Date","FileName","Full Card Number","K_Equipment Description","K_Safe Harbor Percentage"
"617043","PHX","77PHX","S2068","001000119","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","096128","REGULAR","2022-01-01","LOVES TRAVEL STOP","VISALIA","CA","CALIFORNIA","82487","TRUCK(STRAIGHT)","629474","UNLEADED GASOLINE","DIESEL","103","4.0910","421.37","421.37","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","0123 WILLOW AVE.","","93204-0000","PM003","0","NO","421.37","0","0","0","0","3500119","3850119","FALLON LOGISTICS","PHX","FALLON LOGISTICS","JONES1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","ANDERSON1","2022-01-18 00:00:00","CST","VEMURIB1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617044","LAS","77LAS","S2073","001000120","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","093409","REGULAR","2022-01-01","LOVES TRAVEL STOP","VISALIA","CA","CALIFORNIA","82173","TRAILER","542595","UNLEADED GASOLINE","UNLEADED","120","4.8760","585.12","585.12","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","0123 WILLOW AVE.","","93204-0000","PM003","0","NO","585.12","0","0","0","0","3500120","3850120","FALLON LOGISTICS","LAS","FALLON LOGISTICS","DAVIS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","THOMAS1","2022-01-18 00:00:00","CST","DAVIS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617045","LAX","77LAX","S2067","001000121","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL","","098632","REGULAR","2022-01-01","PILOT FLYING J","MODESTO","CA","CALIFORNIA","80690","TANKER","959888","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","GASOLINE","119","4.2680","507.89","507.89","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","6789 BIRCH ST.","","93204-0000","PM003","0","NO","507.89","0","0","0","0","3500121","3850121","FALLON LOGISTICS","LAX","FALLON LOGISTICS","SMITH1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","CAPWELA1","2022-01-18 00:00:00","CST","BROWN1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617046","PDX","77PDX","S2069","001000122","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","092654","REGULAR","2022-01-01","CHEVRON FUEL","FRESNO","CA","CALIFORNIA","82164","VAN","618291","DIESEL","GASOLINE","102","4.2720","435.74","435.74","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","5678 OAK AVE.","","93204-0000","PM003","0","NO","435.74","0","0","0","0","3500122","3850122","FALLON LOGISTICS","PDX","FALLON LOGISTICS","MILLER1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JACKSON1","2022-01-18 00:00:00","CST","MILLER1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617047","SAN","77SAN","S2067","001000123","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","096089","REGULAR","2022-01-01","BP FUEL STOP","SACRAMENTO","CA","CALIFORNIA","81583","VAN","712063","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","PREMIUM","65","4.9140","319.41","319.41","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","3456 PINE ST.","","93204-0000","PM003","0","NO","319.41","0","0","0","0","3500123","3850123","FALLON LOGISTICS","SAN","FALLON LOGISTICS","MILLER1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JOHNSON1","2022-01-18 00:00:00","CST","WILLIAMS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617048","LAS","77LAS","S2065","001000124","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","097440","REGULAR","2022-01-01","CHEVRON FUEL","FRESNO","CA","CALIFORNIA","87860","TRACTOR(DAY)","799898","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","GASOLINE","130","3.8580","501.54","501.54","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","5678 OAK AVE.","","93204-0000","PM003","0","NO","501.54","0","0","0","0","3500124","3850124","FALLON LOGISTICS","LAS","FALLON LOGISTICS","MILLER1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","CAPWELA1","2022-01-18 00:00:00","CST","SMITH1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617049","SFO","77SFO","S2065","001000125","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL","","090478","REGULAR","2022-01-01","ONE9 EZ TRIP 1277","AVENAL","CA","CALIFORNIA","81081","FLATBED","559653","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","GASOLINE","60","4.7010","282.06","282.06","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","44779 S. LASSEN AVE.","","93204-0000","PM003","0","NO","282.06","0","0","0","0","3500125","3850125","FALLON LOGISTICS","SFO","FALLON LOGISTICS","BROWN1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","MARTIN1","2022-01-18 00:00:00","CST","JONES1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617050","SEA","77SEA","S2067","001000126","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL","","090848","REGULAR","2022-01-01","SPEEDWAY","STOCKTON","CA","CALIFORNIA","81980","FLATBED","853096","DIESEL","GASOLINE","77","4.2810","329.64","329.64","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","2345 ASH ST.","","93204-0000","PM003","0","NO","329.64","0","0","0","0","3500126","3850126","FALLON LOGISTICS","SEA","FALLON LOGISTICS","DAVIS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","TAYLOR1","2022-01-18 00:00:00","CST","WILLIAMS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617051","PDX","77PDX","S2068","001000127","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","097226","REGULAR","2022-01-01","EXXON MOBIL","BAKERSFIELD","CA","CALIFORNIA","89045","VAN","872175","PREMIUM UNLEADED","DIESEL","146","4.2900","626.34","626.34","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","9012 ELM ST.","","93204-0000","PM003","0","NO","626.34","0","0","0","0","3500127","3850127","FALLON LOGISTICS","PDX","FALLON LOGISTICS","SMITH1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","CAPWELA1","2022-01-18 00:00:00","CST","MILLER1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617052","SEA","77SEA","S2070","001000128","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","092853","REGULAR","2022-01-01","CHEVRON FUEL","FRESNO","CA","CALIFORNIA","81583","VAN","549636","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","DIESEL","127","4.6360","588.77","588.77","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","5678 OAK AVE.","","93204-0000","PM003","0","NO","588.77","0","0","0","0","3500128","3850128","FALLON LOGISTICS","SEA","FALLON LOGISTICS","VEMURIB1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","THOMAS1","2022-01-18 00:00:00","CST","WILSON1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617053","SFO","77SFO","S2067","001000129","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL","","098490","REGULAR","2022-01-01","EXXON MOBIL","BAKERSFIELD","CA","CALIFORNIA","80646","TRUCK(STRAIGHT)","735731","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","PREMIUM","133","4.6630","620.18","620.18","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","9012 ELM ST.","","93204-0000","PM003","0","NO","620.18","0","0","0","0","3500129","3850129","FALLON LOGISTICS","SFO","FALLON LOGISTICS","JONES1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","CAPWELA1","2022-01-18 00:00:00","CST","MILLER1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617054","FNL","77FNL","S2074","001000130","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","095046","REGULAR","2022-01-01","CHEVRON FUEL","FRESNO","CA","CALIFORNIA","87543","TRUCK(STRAIGHT)","966781","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","DIESEL","144","4.9390","711.22","711.22","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","5678 OAK AVE.","","93204-0000","PM003","0","NO","711.22","0","0","0","0","3500130","3850130","FALLON LOGISTICS","FNL","FALLON LOGISTICS","WILSON1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","MOORE1","2022-01-18 00:00:00","CST","VEMURIB1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617055","LAX","77LAX","S2073","001000131","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","098417","REGULAR","2022-01-01","EXXON MOBIL","BAKERSFIELD","CA","CALIFORNIA","88079","FLATBED","952376","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","PREMIUM","138","4.8090","663.64","663.64","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","9012 ELM ST.","","93204-0000","PM003","0","NO","663.64","0","0","0","0","3500131","3850131","FALLON LOGISTICS","LAX","FALLON LOGISTICS","VEMURIB1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JACKSON1","2022-01-18 00:00:00","CST","DAVIS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617056","LAX","77LAX","S2071","001000132","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL","","091542","REGULAR","2022-01-01","SHELL GAS STATION","LOS ANGELES","CA","CALIFORNIA","81043","TRACTOR(SLEEP)","542193","DIESEL","DIESEL","60","4.5390","272.34","272.34","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","1234 MAIN ST.","","93204-0000","PM003","0","NO","272.34","0","0","0","0","3500132","3850132","FALLON LOGISTICS","LAX","FALLON LOGISTICS","VEMURIB1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","MARTIN1","2022-01-18 00:00:00","CST","SMITH1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617057","LAX","77LAX","S2071","001000133","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","097581","REGULAR","2022-01-01","CHEVRON FUEL","FRESNO","CA","CALIFORNIA","83662","TRACTOR(SLEEP)","782652","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","GASOLINE","58","5.3680","311.34","311.34","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","5678 OAK AVE.","","93204-0000","PM003","0","NO","311.34","0","0","0","0","3500133","3850133","FALLON LOGISTICS","LAX","FALLON LOGISTICS","WILLIAMS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","MOORE1","2022-01-18 00:00:00","CST","BROWN1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617058","SEA","77SEA","S2066","001000134","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","092927","REGULAR","2022-01-01","BP FUEL STOP","SACRAMENTO","CA","CALIFORNIA","89539","FLATBED","871063","PREMIUM UNLEADED","DIESEL","137","5.4170","742.13","742.13","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","3456 PINE ST.","","93204-0000","PM003","0","NO","742.13","0","0","0","0","3500134","3850134","FALLON LOGISTICS","SEA","FALLON LOGISTICS","MILLER1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","CAPWELA1","2022-01-18 00:00:00","CST","DAVIS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617059","SAN","77SAN","S2073","001000135","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","097120","REGULAR","2022-01-01","SUNOCO STATION","SAN DIEGO","CA","CALIFORNIA","87895","VAN","661314","PREMIUM UNLEADED","DIESEL","131","4.9400","647.14","647.14","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","7890 MAPLE AVE.","","93204-0000","PM003","0","NO","647.14","0","0","0","0","3500135","3850135","FALLON LOGISTICS","SAN","FALLON LOGISTICS","VEMURIB1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JACKSON1","2022-01-18 00:00:00","CST","SMITH1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617060","SAN","77SAN","S2065","001000136","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","090706","REGULAR","2022-01-01","PILOT FLYING J","MODESTO","CA","CALIFORNIA","89789","TRUCK(STRAIGHT)","705111","DIESEL","DIESEL","60","4.2510","255.06","255.06","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","6789 BIRCH ST.","","93204-0000","PM003","0","NO","255.06","0","0","0","0","3500136","3850136","FALLON LOGISTICS","SAN","FALLON LOGISTICS","MILLER1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","CAPWELA1","2022-01-18 00:00:00","CST","BROWN1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617061","FNL","77FNL","S2072","001000137","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL","","095548","REGULAR","2022-01-01","BP FUEL STOP","SACRAMENTO","CA","CALIFORNIA","89820","TRAILER","835721","PREMIUM UNLEADED","GASOLINE","127","4.3460","551.94","551.94","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","3456 PINE ST.","","93204-0000","PM003","0","NO","551.94","0","0","0","0","3500137","3850137","FALLON LOGISTICS","FNL","FALLON LOGISTICS","WILSON1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JACKSON1","2022-01-18 00:00:00","CST","WILSON1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617062","DEN","77DEN","S2072","001000138","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","099948","REGULAR","2022-01-01","BP FUEL STOP","SACRAMENTO","CA","CALIFORNIA","82890","VAN","841605","PREMIUM UNLEADED","UNLEADED","60","4.1640","249.84","249.84","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","3456 PINE ST.","","93204-0000","PM003","0","NO","249.84","0","0","0","0","3500138","3850138","FALLON LOGISTICS","DEN","FALLON LOGISTICS","DAVIS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","TAYLOR1","2022-01-18 00:00:00","CST","VEMURIB1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617063","SAN","77SAN","S2065","001000139","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","098895","REGULAR","2022-01-01","SPEEDWAY","STOCKTON","CA","CALIFORNIA","82758","CONTAINER","966656","PREMIUM UNLEADED","PREMIUM","96","3.8190","366.62","366.62","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","2345 ASH ST.","","93204-0000","PM003","0","NO","366.62","0","0","0","0","3500139","3850139","FALLON LOGISTICS","SAN","FALLON LOGISTICS","JONES1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JACKSON1","2022-01-18 00:00:00","CST","DAVIS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617064","DEN","77DEN","S2071","001000140","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","090866","REGULAR","2022-01-01","SPEEDWAY","STOCKTON","CA","CALIFORNIA","82453","TRACTOR(DAY)","950096","DIESEL","GASOLINE","98","3.6490","357.60","357.60","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","2345 ASH ST.","","93204-0000","PM003","0","NO","357.60","0","0","0","0","3500140","3850140","FALLON LOGISTICS","DEN","FALLON LOGISTICS","JONES1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","ANDERSON1","2022-01-18 00:00:00","CST","JONES1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617065","PDX","77PDX","S2071","001000141","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","092589","REGULAR","2022-01-01","TA PETRO","FONTANA","CA","CALIFORNIA","80726","FLATBED","711393","UNLEADED GASOLINE","DIESEL","57","4.0980","233.59","233.59","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","4567 CEDAR ST.","","93204-0000","PM003","0","NO","233.59","0","0","0","0","3500141","3850141","FALLON LOGISTICS","PDX","FALLON LOGISTICS","SMITH1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JOHNSON1","2022-01-18 00:00:00","CST","VEMURIB1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617066","SEA","77SEA","S2071","001000142","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","093859","REGULAR","2022-01-01","CHEVRON FUEL","FRESNO","CA","CALIFORNIA","84699","TRACTOR(DAY)","969525","UNLEADED GASOLINE","DIESEL","122","4.9680","606.10","606.10","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","5678 OAK AVE.","","93204-0000","PM003","0","NO","606.10","0","0","0","0","3500142","3850142","FALLON LOGISTICS","SEA","FALLON LOGISTICS","DAVIS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","THOMAS1","2022-01-18 00:00:00","CST","SMITH1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617067","DEN","77DEN","S2068","001000143","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL","","097546","REGULAR","2022-01-01","SHELL GAS STATION","LOS ANGELES","CA","CALIFORNIA","81802","VAN","764590","PREMIUM UNLEADED","DIESEL","141","3.5020","493.78","493.78","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","1234 MAIN ST.","","93204-0000","PM003","0","NO","493.78","0","0","0","0","3500143","3850143","FALLON LOGISTICS","DEN","FALLON LOGISTICS","DAVIS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JOHNSON1","2022-01-18 00:00:00","CST","JONES1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617068","LAS","77LAS","S2072","001000144","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","098658","REGULAR","2022-01-01","BP FUEL STOP","SACRAMENTO","CA","CALIFORNIA","87239","CONTAINER","956225","DIESEL","GASOLINE","65","5.0140","325.91","325.91","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","3456 PINE ST.","","93204-0000","PM003","0","NO","325.91","0","0","0","0","3500144","3850144","FALLON LOGISTICS","LAS","FALLON LOGISTICS","SMITH1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","ANDERSON1","2022-01-18 00:00:00","CST","VEMURIB1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617069","PHX","77PHX","S2073","001000145","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","096195","REGULAR","2022-01-01","CHEVRON FUEL","FRESNO","CA","CALIFORNIA","84364","TANKER","613379","UNLEADED GASOLINE","GASOLINE","86","4.2780","367.91","367.91","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","5678 OAK AVE.","","93204-0000","PM003","0","NO","367.91","0","0","0","0","3500145","3850145","FALLON LOGISTICS","PHX","FALLON LOGISTICS","MILLER1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JOHNSON1","2022-01-18 00:00:00","CST","MILLER1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617070","SAN","77SAN","S2073","001000146","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","092125","REGULAR","2022-01-01","CHEVRON FUEL","FRESNO","CA","CALIFORNIA","88769","VAN","640576","PREMIUM UNLEADED","UNLEADED","95","4.8640","462.08","462.08","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","5678 OAK AVE.","","93204-0000","PM003","0","NO","462.08","0","0","0","0","3500146","3850146","FALLON LOGISTICS","SAN","FALLON LOGISTICS","VEMURIB1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","CAPWELA1","2022-01-18 00:00:00","CST","SMITH1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617071","PHX","77PHX","S2073","001000147","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","092082","REGULAR","2022-01-01","PILOT FLYING J","MODESTO","CA","CALIFORNIA","84639","TRUCK(STRAIGHT)","851187","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","UNLEADED","51","5.2990","270.25","270.25","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","6789 BIRCH ST.","","93204-0000","PM003","0","NO","270.25","0","0","0","0","3500147","3850147","FALLON LOGISTICS","PHX","FALLON LOGISTICS","MILLER1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","THOMAS1","2022-01-18 00:00:00","CST","DAVIS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617072","OGG","77OGG","S2071","001000148","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","096017","REGULAR","2022-01-01","SPEEDWAY","STOCKTON","CA","CALIFORNIA","86519","FLATBED","734714","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","GASOLINE","52","3.5050","182.26","182.26","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","2345 ASH ST.","","93204-0000","PM003","0","NO","182.26","0","0","0","0","3500148","3850148","FALLON LOGISTICS","OGG","FALLON LOGISTICS","JONES1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","TAYLOR1","2022-01-18 00:00:00","CST","MILLER1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617073","FNL","77FNL","S2072","001000149","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","090898","REGULAR","2022-01-01","LOVES TRAVEL STOP","VISALIA","CA","CALIFORNIA","85666","TANKER","781598","DIESEL","PREMIUM","111","3.5310","391.94","391.94","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","0123 WILLOW AVE.","","93204-0000","PM003","0","NO","391.94","0","0","0","0","3500149","3850149","FALLON LOGISTICS","FNL","FALLON LOGISTICS","BROWN1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","THOMAS1","2022-01-18 00:00:00","CST","BROWN1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617074","SEA","77SEA","S2072","001000150","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","094820","REGULAR","2022-01-01","PILOT FLYING J","MODESTO","CA","CALIFORNIA","81219","TRACTOR(DAY)","755174","DIESEL","DIESEL","110","4.8920","538.12","538.12","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","6789 BIRCH ST.","","93204-0000","PM003","0","NO","538.12","0","0","0","0","3500150","3850150","FALLON LOGISTICS","SEA","FALLON LOGISTICS","WILSON1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","TAYLOR1","2022-01-18 00:00:00","CST","SMITH1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617075","DEN","77DEN","S2072","001000151","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL","","098721","REGULAR","2022-01-01","SHELL GAS STATION","LOS ANGELES","CA","CALIFORNIA","82103","TRACTOR(DAY)","643110","PREMIUM UNLEADED","GASOLINE","72","5.3020","381.74","381.74","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","1234 MAIN ST.","","93204-0000","PM003","0","NO","381.74","0","0","0","0","3500151","3850151","FALLON LOGISTICS","DEN","FALLON LOGISTICS","SMITH1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","TAYLOR1","2022-01-18 00:00:00","CST","SMITH1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617076","LAS","77LAS","S2070","001000152","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL","","093913","REGULAR","2022-01-01","SPEEDWAY","STOCKTON","CA","CALIFORNIA","81265","VAN","939547","PREMIUM UNLEADED","UNLEADED","80","4.4720","357.76","357.76","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","2345 ASH ST.","","93204-0000","PM003","0","NO","357.76","0","0","0","0","3500152","3850152","FALLON LOGISTICS","LAS","FALLON LOGISTICS","JONES1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JACKSON1","2022-01-18 00:00:00","CST","SMITH1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
